"","State","SiteID","VisitID","Date","Lat","Lon","HHC","CRC","CSR","LSR","CMS","SRD","CAS","RFS","BNM","RAD","JOD","LMB","SMB","NTP","BKT","RBT","BNT"
"2554","MN","MN_08LM059",20080236,"8/13/2008",43.6898,-92.56837,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0
"2555","MN","MN_08LM060",20080180,"9/3/2008",43.81044,-91.52317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2556","MN","MN_08LM061",20080055,"9/4/2008",43.85551,-91.64896,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2557","MN","MN_08LM062",20080275,"7/30/2008",43.68868,-91.69313,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2558","MN","MN_08LM063",20080161,"8/5/2008",43.8409,-91.88265,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
"2559","MN","MN_08LM064",20080280,"8/25/2008",43.79881,-91.80738,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"2560","MN","MN_08LM065",20080138,"9/3/2008",43.78514,-91.6924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2561","MN","MN_08LM066",20080148,"7/9/2008",43.75241,-91.68858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2562","MN","MN_08LM067",20080203,"6/25/2008",43.77726,-92.35047,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"2563","MN","MN_08LM068",20080204,"6/25/2008",43.77707,-92.28789,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"2564","MN","MN_08LM069",20080130,"8/11/2008",43.78018,-92.03218,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1
"2565","MN","MN_08LM070",20080131,"8/12/2008",43.7559,-91.99716,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2566","MN","MN_08LM071",20080054,"9/3/2008",43.73935,-91.91707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2567","MN","MN_08LM073",20080149,"7/9/2008",43.79474,-91.90631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2568","MN","MN_08LM074",20080127,"8/5/2008",43.87937,-91.81651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2569","MN","MN_08LM075",20080104,"6/24/2008",43.61872,-92.05866,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"2570","MN","MN_08LM077",20080163,"8/7/2008",43.66974,-92.63057,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"2571","MN","MN_08LM078",20080129,"8/7/2008",43.65844,-92.62987,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"2572","MN","MN_08LM079",20080123,"7/22/2008",43.76463,-92.36587,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1
"2573","MN","MN_08LM080",20080156,"7/22/2008",43.73774,-92.3491,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
"2574","MN","MN_08LM083",20080205,"6/25/2008",43.74514,-92.1637,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"2575","MN","MN_08LM084",20080134,"8/18/2008",43.83883,-92.19517,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1
"2576","MN","MN_08LM085",20080146,"7/7/2008",43.76722,-91.82069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2577","MN","MN_08LM087",20080107,"6/25/2008",43.57793,-91.87884,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2578","MN","MN_08LM088",20080151,"7/10/2008",43.57173,-91.87027,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
"2579","MN","MN_08LM089",20080224,"7/14/2008",43.75291,-91.49056,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
"2580","MN","MN_08LM090",20080076,"7/15/2008",43.72914,-91.38756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2581","MN","MN_08LM091",20080117,"7/14/2008",43.7444,-91.35433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2582","MN","MN_08LM092",20080235,"8/12/2008",43.72479,-91.41462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2583","MN","MN_08LM093",20080281,"8/27/2008",43.78042,-91.44945,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"2584","MN","MN_08LM095",20080268,"7/23/2008",43.79345,-91.48408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2585","MN","MN_08LM096",20080152,"7/10/2008",43.57191,-91.85286,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2586","MN","MN_08LM097",20080179,"8/13/2008",43.76824,-92.73012,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
"2587","MN","MN_08LM098",20080272,"7/28/2008",43.86042,-91.9336,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
"2588","MN","MN_08LM100",20080120,"7/16/2008",43.68254,-91.68804,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"2589","MN","MN_08LM101",20080271,"7/24/2008",43.84144,-92.69056,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0
"2590","MN","MN_08LM102",20080164,"8/12/2008",43.6603,-91.79265,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1
"2591","MN","MN_08LM103",20080126,"8/4/2008",43.70281,-91.67311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2592","MN","MN_08LM104",20080137,"9/2/2008",43.71456,-91.62241,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2593","MN","MN_08LM105",20080077,"7/16/2008",43.70582,-91.59842,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2594","MN","MN_08LM106",20080150,"7/9/2008",43.64167,-91.57932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2595","MN","MN_08LM107",20080225,"7/16/2008",43.63456,-91.61111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2596","MN","MN_08LM108",20080232,"8/11/2008",43.72056,-91.56345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2597","MN","MN_08LM109",20080269,"7/23/2008",43.82349,-91.59241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"2598","MN","MN_08LM110",20080267,"7/23/2008",43.51761,-91.77144,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"2599","MN","MN_08LM111",20080227,"8/12/2008",43.54146,-91.72785,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"2600","MN","MN_08LM112",20080056,"8/13/2008",44.66428,-92.73218,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
"2601","MN","MN_08LM113",20080024,"7/1/2008",44.72131,-92.86645,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
"2602","MN","MN_08LM114",20080023,"6/30/2008",44.66743,-93.0568,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
"2603","MN","MN_08LM115",20080025,"7/1/2008",44.68667,-92.95643,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
"2604","MN","MN_08LM116",20080017,"6/18/2008",44.65822,-93.00781,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"2605","MN","MN_08LM117",20080015,"6/17/2008",44.61522,-93.05571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2606","MN","MN_08LM118",20080051,"8/11/2008",44.61666,-93.06512,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2607","MN","MN_08LM120",20080019,"6/19/2008",44.67446,-93.07659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2608","MN","MN_08LM121",20080020,"6/19/2008",44.65588,-93.13758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2609","MN","MN_08LM122",20080021,"6/19/2008",44.65436,-93.13802,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"2610","MN","MN_08LM123",20080018,"6/18/2008",44.63009,-93.16715,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
"2611","MN","MN_08LM124",20080001,"6/27/2008",44.63278,-93.19401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2612","MN","MN_08LM125",20080050,"8/11/2008",44.58404,-93.29432,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2613","MN","MN_08LM126",20080010,"7/3/2008",44.60903,-93.29166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2614","MN","MN_08LM127",20080030,"7/7/2008",44.5046,-92.33184,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
"2615","MN","MN_08LM128",20080027,"7/2/2008",44.5537,-92.56307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2616","MN","MN_08LM129",20080005,"6/26/2008",44.54352,-92.43488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2617","MN","MN_08LM130",20120108,"7/31/2012",44.45753,-92.29225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2618","MN","MN_08LM131",20080028,"7/2/2008",44.43085,-92.28293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2619","MN","MN_08LM132",20080007,"6/23/2008",44.54407,-92.57305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2620","MN","MN_08LM133",20080029,"7/3/2008",44.47296,-92.59631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2621","MN","MN_08LM134",20080052,"8/11/2008",44.4521,-92.45796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2622","MN","MN_08LM135",20080026,"7/2/2008",44.48734,-92.43277,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2623","MN","MN_08LM136",20080031,"7/7/2008",44.46288,-92.47359,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"2624","MN","MN_08LM138",20120174,"8/15/2012",44.44036,-92.32634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2625","MN","MN_08LM139",20080004,"6/24/2008",44.45553,-92.32302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2626","MN","MN_08LM140",20080119,"7/15/2008",43.57413,-91.7265,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"2627","MN","MN_08LM141",20080158,"7/28/2008",43.76579,-91.81924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2628","MN","MN_08LM142",20080159,"7/28/2008",43.76518,-91.8208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2629","MN","MN_08MN001",20080192,"8/7/2008",44.11816,-94.05471,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"2630","MN","MN_08MN002",20080175,"7/29/2008",43.84732,-93.95647,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2631","MN","MN_08MN003",20080215,"7/30/2008",44.06773,-94.02693,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"2632","MN","MN_08MN004",20080223,"7/23/2008",43.89975,-94.06087,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2633","MN","MN_08MN005",20100357,"8/24/2010",44.04953,-93.99846,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"2634","MN","MN_08MN006",20080194,"7/9/2008",43.99423,-93.91003,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"2635","MN","MN_08MN007",20080193,"8/11/2008",43.93441,-93.51541,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2636","MN","MN_08MN008",20080153,"6/25/2008",43.89528,-94.10676,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2637","MN","MN_08MN009",20080241,"6/23/2008",43.79646,-94.06427,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2638","MN","MN_08MN010",20080242,"6/23/2008",43.7615,-94.04078,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2639","MN","MN_08MN011",20080170,"6/25/2008",43.78986,-94.04178,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2640","MN","MN_08MN012",20080244,"6/24/2008",43.77444,-93.92685,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2641","MN","MN_08MN013",20080243,"6/24/2008",43.84364,-93.97724,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2642","MN","MN_08MN014",20080246,"6/25/2008",43.78884,-93.88071,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2643","MN","MN_08MN015",20080250,"6/26/2008",43.80352,-93.80623,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2644","MN","MN_08MN016",20080199,"7/2/2008",43.89124,-93.5168,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2645","MN","MN_08MN017",20080144,"6/24/2008",43.84647,-93.69387,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2646","MN","MN_08MN018",20080168,"6/24/2008",43.82676,-93.64668,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2647","MN","MN_08MN019",20080011,"8/20/2008",43.93763,-94.06772,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2648","MN","MN_08MN020",20080145,"6/26/2008",44.05053,-93.58009,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2649","MN","MN_08MN021",20080167,"6/24/2008",43.87798,-93.53008,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2650","MN","MN_08MN022",20080249,"6/25/2008",43.78774,-93.7891,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2651","MN","MN_08MN023",20080216,"7/24/2008",43.84718,-93.94208,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"2652","MN","MN_08MN024",20080049,"8/6/2008",43.90592,-94.04217,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"2653","MN","MN_08MN025",20080218,"7/29/2008",44.15208,-93.83035,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2654","MN","MN_08MN026",20080067,"7/2/2008",44.1679,-93.62686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2655","MN","MN_08MN027",20080032,"7/21/2008",43.99845,-93.49592,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2656","MN","MN_08MN028",20080190,"8/12/2008",43.94738,-93.42779,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"2657","MN","MN_08MN029",20080220,"7/22/2008",43.95071,-93.50892,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"2658","MN","MN_08MN030",20080034,"7/22/2008",44.02365,-93.62657,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2659","MN","MN_08MN032",20080044,"7/24/2008",44.13653,-93.86312,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2660","MN","MN_08MN033",20080071,"7/2/2008",44.08077,-93.87661,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2661","MN","MN_08MN034",20080072,"7/3/2008",44.0794,-93.93692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2662","MN","MN_08MN035",20080189,"8/5/2008",44.08542,-93.99228,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2663","MN","MN_08MN036",20080012,"8/25/2008",44.07796,-94.01122,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"2664","MN","MN_08MN037",20080033,"7/21/2008",43.93629,-93.66636,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2665","MN","MN_08MN038",20080154,"7/15/2008",43.93582,-93.70504,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2666","MN","MN_08MN039",20080155,"7/16/2008",43.96906,-93.79136,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"2667","MN","MN_08MN040",20080038,"7/23/2008",43.98882,-93.76711,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2668","MN","MN_08MN041",20080037,"7/22/2008",43.86441,-93.93406,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2669","MN","MN_08MN042",20080068,"7/2/2008",44.14602,-93.64043,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2670","MN","MN_08MN043",20080188,"8/4/2008",43.9831,-94.04753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2671","MN","MN_08MN044",20080245,"6/24/2008",43.7307,-93.88893,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2672","MN","MN_08MN045",20080187,"8/12/2008",43.7492,-93.8763,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2673","MN","MN_08MN046",20080257,"7/16/2008",44.09037,-93.71899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2674","MN","MN_08MN047",20080008,"7/7/2008",44.09326,-93.72498,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2675","MN","MN_08MN048",20080174,"7/29/2008",44.03702,-93.77117,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"2676","MN","MN_08MN049",20080209,"7/3/2008",44.05215,-93.64098,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2677","MN","MN_08MN050",20080210,"7/2/2008",44.04102,-93.5882,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2678","MN","MN_08MN051",20100073,"8/19/2010",44.01791,-93.51814,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"2679","MN","MN_08MN052",20080221,"7/22/2008",44.01228,-93.52665,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"2680","MN","MN_08MN053",20100403,"8/11/2010",43.98302,-93.52425,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2681","MN","MN_08MN054",20080207,"7/3/2008",44.00887,-93.47766,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2682","MN","MN_08MN055",20100074,"8/19/2010",43.9346,-93.43827,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"2683","MN","MN_08MN057",20080043,"7/24/2008",44.15348,-93.86271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2684","MN","MN_08MN059",20080219,"7/28/2008",44.08632,-93.83186,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"2685","MN","MN_08MN060",20080260,"7/16/2008",43.85984,-93.54862,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2686","MN","MN_08MN061",20080186,"8/12/2008",43.94875,-93.65325,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2687","MN","MN_08MN064",20080185,"8/11/2008",43.99218,-93.87183,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2688","MN","MN_08MN065",20080184,"7/14/2008",44.00362,-93.94154,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2689","MN","MN_08MN066",20080217,"7/30/2008",43.95409,-93.93813,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2690","MN","MN_08MN067",20080183,"7/10/2008",43.96715,-93.91473,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"2691","MN","MN_08MN068",20080259,"7/16/2008",43.86182,-93.65832,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2692","MN","MN_08MN069",20080248,"6/25/2008",43.82755,-93.39087,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2693","MN","MN_08MN070",20080085,"7/9/2008",44.01464,-93.8618,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2694","MN","MN_08MN071",20080171,"7/15/2008",43.86784,-93.82623,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"2695","MN","MN_08MN072",20080173,"7/16/2008",43.8278,-93.90346,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"2696","MN","MN_08MN073",20080176,"7/30/2008",43.91933,-94.01991,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2697","MN","MN_08MN074",20080169,"6/26/2008",43.88915,-94.12772,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2698","MN","MN_08MN075",20080166,"6/25/2008",43.86895,-94.12007,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2699","MN","MN_08MN076",20080181,"8/6/2008",43.81236,-94.05874,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"2700","MN","MN_08MN077",20080252,"7/14/2008",43.75961,-94.02003,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2701","MN","MN_08MN078",20080143,"6/23/2008",43.89242,-93.47854,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2702","MN","MN_08MN079",20080254,"7/15/2008",43.77449,-93.7774,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"2703","MN","MN_08MN080",20080197,"7/1/2008",43.75185,-93.5451,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2704","MN","MN_08MN081",20080182,"8/12/2008",43.80838,-93.66748,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2705","MN","MN_08MN082",20080278,"8/19/2008",44.07015,-93.79677,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"2706","MN","MN_08MN083",20080009,"7/8/2008",44.1133,-93.72236,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2707","MN","MN_08MN084",20080196,"6/30/2008",44.0521,-93.58052,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2708","MN","MN_08MN086",20080177,"7/30/2008",43.86129,-94.05717,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"2709","MN","MN_08MN087",20080080,"7/30/2008",45.39852,-96.05721,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2710","MN","MN_08MN088",20080065,"7/29/2008",45.41104,-96.01581,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2711","MN","MN_08MN089",20080079,"7/29/2008",45.41136,-95.97166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2712","MN","MN_08MN091",20130143,"8/21/2013",43.901995,-94.043394,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"2713","MN","MN_08UM001",20081017,"8/19/2008",45.56471203,-94.23127617,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0
"2714","MN","MN_08UM002",20081008,"7/14/2008",45.53385414,-94.26910831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2715","MN","MN_08UM003",20081131,"9/5/2008",45.47551601,-94.34361354,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
"2716","MN","MN_08UM004",20081026,"7/10/2008",45.46405485,-94.33664599,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"2717","MN","MN_08UM005",20101202,"7/29/2010",45.44791147,-94.32381079,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"2718","MN","MN_08UM006",20081038,"7/24/2008",45.39705033,-94.33434592,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2719","MN","MN_08UM009",20081037,"9/18/2008",45.45528679,-94.53414459,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"2720","MN","MN_08UM010",20081030,"7/9/2008",45.36968099,-94.53579381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2721","MN","MN_08UM011",20081010,"7/14/2008",45.32963469,-94.50416537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2722","MN","MN_08UM012",20081004,"7/15/2008",45.49776661,-94.61450483,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"2723","MN","MN_08UM013",20081009,"7/14/2008",45.52107853,-94.60033581,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2724","MN","MN_08UM016",20081005,"7/15/2008",45.54160975,-94.65951162,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2725","MN","MN_08UM017",20081006,"7/15/2008",45.52817264,-94.68145913,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"2726","MN","MN_08UM018",20081034,"8/20/2008",45.51732494,-94.68060586,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
"2727","MN","MN_08UM020",20081000,"6/25/2008",45.49759604,-94.76127849,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2728","MN","MN_08UM021",20081066,"8/14/2008",45.51902547,-94.7885289,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2729","MN","MN_08UM022",20081160,"7/29/2008",45.53840116,-94.78897607,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2730","MN","MN_08UM023",20081001,"6/26/2008",45.53983631,-94.82471583,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2731","MN","MN_08UM024",20081067,"8/14/2008",45.54480577,-94.82403698,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2732","MN","MN_08UM025",20081028,"7/8/2008",45.58360895,-94.76795484,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
"2733","MN","MN_08UM026",20081012,"7/17/2008",45.61282475,-94.78403192,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2734","MN","MN_08UM027",20081016,"8/21/2008",45.62655388,-94.75914169,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
"2735","MN","MN_08UM028",20081002,"6/24/2008",45.7308458,-94.6535904,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2736","MN","MN_08UM029",20081165,"7/30/2008",45.73120865,-94.63773686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2737","MN","MN_08UM030",20081190,"7/24/2008",45.66781799,-94.7898006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2738","MN","MN_08UM031",20081029,"7/7/2008",45.71781714,-94.78406226,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
"2739","MN","MN_08UM032",20081003,"6/24/2008",45.70116992,-94.85952999,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"2740","MN","MN_08UM033",20081042,"8/20/2008",45.68025003,-94.87731001,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
"2741","MN","MN_08UM034",20081100,"7/24/2008",45.65711573,-94.96028926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2742","MN","MN_08UM035",20081154,"7/21/2008",45.67257665,-94.95905729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2743","MN","MN_08UM036",20081101,"7/23/2008",45.70233006,-95.04734765,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2744","MN","MN_08UM037",20081166,"7/24/2008",45.73907909,-94.97358036,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"2745","MN","MN_08UM038",20101213,"6/21/2010",45.77917971,-94.97941023,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
