"","Ecoregion","HUC4","State","WatershedID","SiteNUM","CMS_prop","SRD_prop","CAS_prop","RFS_prop","BNM_prop","RAD_prop","JOD_prop","HHC_prop","CRC_prop","CSR_prop","Host_Number","Area","Per_Urban","Per_Agriculture","Per_Forest","Per_Wetlant","Elevation","Temperature","Precipitation","Lat","Lon"
"196","ECO51","HUC4_12","MN","ws5408",5,0.8,0,0,0,0.4,0,0.8,0.6,0.6,0,2,297.0108,0.030441298715483,0.492913008391532,0.14948516161132,0.069440989266363,442.328124890003,5.57190476190476,665.378571428571,2580564.46411929,56674.5013979497
"197","ECO50","HUC4_18","MN","ws5836",7,0.857142857142857,0,0,0,0.142857142857143,0,0.714285714285714,0.714285714285714,1,0,2,173.3075996,0.048264473110239,0.266815188716479,0.362715772418521,0.14237344467294,333.235110027765,6.22642276422764,762.934959349593,2567836.39175258,231327.702503682
"198","ECO50","HUC4_18","MN","ws5907",8,0.875,0,0,0,0,0,0.875,0.375,0.875,0.125,3,264.1004921,0.01575763771746,0.1068104755576,0.506670756019015,0.275271345567312,326.561465710092,6.1216577540107,800.550802139037,2573476.45598194,267572.742663657
"199","ECO50","HUC4_18","MN","ws6049",7,1,0,0,0,0.285714285714286,0,0.857142857142857,0.714285714285714,0.857142857142857,0.571428571428571,3,226.5246066,0.024132478326857,0.152160957352976,0.475970821712079,0.199075067343679,375.927709215403,6.04285714285714,729.860248447205,2566421.00502513,200063.555276382
"200","ECO50","HUC4_4","WI","ws6470",8,0.875,0,0,0,0,0,0.125,0.5,0.875,0,2,127.1051971,0.031615543659897,0.080189480839494,0.482029059393321,0.287981136885037,389.883722770588,5.57231638418079,742.45197740113,2555884.76785714,604537.392857143
"201","ECO51","HUC4_18","MN","ws6653",6,1,0,0,0,0,0,0.833333333333333,0,1,0,1,196.3520981,0.03251149338357,0.285563026827826,0.302485687700819,0.128537968272303,310.179303972562,6.4826714801444,752.191335740072,2554763.04267161,228439.035250464
"202","ECO51","HUC4_12","MN","ws6805",5,0,0,0,0,0,0,0,0,0,0,0,96.00120312,0.037255784302696,0.733959575505306,0.060917988525143,0.00588742640717,415.54993257706,5.94338235294118,648.529411764706,2549290.55793991,60201.8884120172
"203","ECO51","HUC4_18","MN","ws6821",5,1,0,0,0,0,0,1,1,1,0.8,3,57.85830301,0.02778166658889,0.454555353337378,0.310684897413163,0.063278734425311,317.39645254153,6.5289156626506,723.060240963855,2547866.46315789,204220.042105263
"204","ECO51","HUC4_18","MN","ws6843",7,0.142857142857143,0,0,0,0,0,0.428571428571429,0,0.714285714285714,0,1,100.8287886,0.06898029134533,0.399064552984861,0.155339545844045,0.104595115681234,300.733282974263,6.53758865248227,760.354609929078,2552780.44207317,235656.082317073
"205","ECO51","HUC4_18","MN","ws6953",8,0.625,0,0,0,0.25,0,0.75,0.375,0.625,0,2,165.9771152,0.038759563819346,0.395951610192008,0.258406129520277,0.101231434938916,312.965057359643,6.52447257383966,756.527426160338,2551929.24,220006.08
"206","ECO50","HUC4_18","MN","ws7002",11,1,0,0,0,0.272727272727273,0,1,0.636363636363636,1,0.636363636363636,3,179.4716906,0.023925220522233,0.172621644526686,0.456620180228972,0.140196476658994,358.286934180935,6.2849593495935,732.865853658537,2549422.11111111,193728.666666667
"207","ECO50","HUC4_18","WI","ws7031",6,0.5,0,0,0,0,0,0.833333333333333,0.166666666666667,0,0,1,101.6468998,0.032521404981362,0.157692954728575,0.316165077341267,0.166308072356363,292.586328323927,6.61849315068493,788.965753424658,2541938.57142857,269294.285714286
"208","ECO51","HUC4_12","MN","ws7272",9,0.444444444444444,0,0,0,0,0,1,0,0.888888888888889,0.444444444444444,2,181.0026101,0.03698897142914,0.749480394204282,0.062954344302237,0.022454926061836,354.315167073265,6.38623481781377,713.910931174089,2539239.8858075,144902.055464927
"209","ECO50","HUC4_16","WI","ws7286",7,0.428571428571429,0,0,0,0,0,0.428571428571429,0.142857142857143,0.714285714285714,0,2,115.4817191,0.028056393350635,0.143243474940185,0.418570215021081,0.336832589059565,486.955590080544,5.31472392638037,843.39263803681,2534788.55769231,448680.164835165
"210","ECO51","HUC4_18","MN","ws7340",7,0.857142857142857,0,0,0,0.714285714285714,0,0.714285714285714,0.714285714285714,1,0.571428571428571,3,148.5944905,0.055734229732594,0.725362648011871,0.092353350897913,0.047824111928773,290.025611337208,6.75576923076923,772.870192307692,2534475.37906137,237651.010830325
"211","ECO51","HUC4_18","MN","ws7417",10,0.9,0,0,0,0.8,0,0.8,0.8,1,0.2,3,130.1588997,0.035451283008692,0.43269649635945,0.26677315189357,0.083874402749255,317.170589708393,6.62010582010582,727.174603174603,2536923.6770428,196112.976653697
"212","ECO51","HUC4_12","MN","ws7591",6,0.666666666666667,0,0,0,0.166666666666667,0,0.833333333333333,0.166666666666667,0.833333333333333,0.666666666666667,3,291.575676,0.02947159176845,0.43475845209323,0.25527127260605,0.048525648742333,374.567623083004,6.26885644768856,711.557177615572,2539366.25212947,170022.419080068
"213","ECO51","HUC4_18","MN","ws7603",8,0.625,0,0,0,0.625,0,0.625,0.5,0.625,0.125,3,54.87749145,0.110651906519065,0.520770807708077,0.13359573595736,0.09630176301763,275.836746488339,6.91558441558441,758.298701298701,2525025.65552699,237109.974293059
"214","ECO50","HUC4_12","MN","ws776",5,0.6,0,0,0,0,0,0.4,0.6,0,0,1,130.5152773,0.03820821554959,0.082483035580778,0.244778946319095,0.506319379668331,403.964961845112,4.64054054054054,708.12972972973,2714395.48632219,168964.194528875
"215","ECO51","HUC4_12","MN","ws7822",11,0.727272727272727,0,0,0,0,0,0.636363636363636,0.545454545454545,0.909090909090909,0,2,295.4555894,0.035606365220358,0.806786197316957,0.022827795445407,0.010600577548708,410.249918671106,6.10436893203884,661.550970873786,2527419.84862819,67119.0539262062
"216","ECO50","HUC4_4","WI","ws7833",5,0.8,0,0,0,1,0,0.4,0.8,0.6,0,2,35.80199714,0.031523378582202,0.06606334841629,0.415233785822021,0.365635997988939,232.811429789271,6.60943396226415,753.679245283019,2518591.51750973,631356.653696498
"217","ECO50","HUC4_4","WI","ws8052",9,0,0,0,0,0.111111111111111,0,0.111111111111111,0,0.555555555555556,0,1,121.1841035,0.038002510230302,0.000987753343879,0.481897377626273,0.415146046387274,333.384838376817,6.15689655172414,772.241379310345,2519351.55477032,606767.756183746
"218","ECO51","HUC4_12","MN","ws8098",6,1,0,0,0,0.5,0,1,0.5,1,0.5,3,299.9915737,0.049483385534795,0.750537015036421,0.08111027108759,0.012900361210114,346.129049515181,6.54292452830189,727.160377358491,2523221.17291415,154464.812575574
"219","ECO51","HUC4_12","MN","ws8115",6,0.666666666666667,0,0,0,0.5,0,0.5,0.5,0.833333333333333,0.333333333333333,3,168.6096061,0.044255487232044,0.835452429754889,0.03821312665471,0.015287385771629,376.960839992116,6.35108225108225,713.277056277056,2520862.40920097,103600.242130751
"220","ECO51","HUC4_18","MN","ws8172",10,0.7,0,0,0,0,0,1,0.6,0.8,0,2,159.9587997,0.057935543402426,0.503927261269777,0.157174847523237,0.09240316881597,274.380683595264,7.00355555555556,755.644444444444,2515350.30150754,234831.708542714
"221","ECO51","HUC4_12","MN","ws8302",10,0.6,0,0,0,0.3,0,0.4,0.3,0.4,0.3,3,297.3834265,0.03930986060419,0.617684443718109,0.106886261976963,0.034464600243322,330.803124649057,6.67512077294686,731.309178743961,2517740.94339623,169887.331536388
"222","ECO50","HUC4_4","WI","ws8337",5,0,0,0,0,0,0,0,0,0,0,0,36.40139581,0.061489393265094,0.083667111704495,0.423305147604213,0.296419917915245,278.995824802808,6.50754716981132,807.433962264151,2508183.16981132,615901.924528302
"223","ECO51","HUC4_12","MN","ws8346",5,0.2,0,0,0,0.2,0,0.8,0.2,1,0.4,3,64.27350736,0.038437303087587,0.89780858363089,0.019841769936288,0.002814534761605,386.613792614615,6.35555555555556,698.922222222222,2508084.82014388,88644.3884892086
"224","ECO50","HUC4_16","WI","ws8365",5,0.4,0,0,0,0,0,0.4,0,0.8,0,1,158.1039121,0.025781147713624,0.169703593649493,0.632591605899665,0.134620967604215,405.182738244677,6.12098214285714,808.959821428571,2511098.56427379,362261.569282137
"225","ECO51","HUC4_12","MN","ws8404",6,0.666666666666667,0,0,0,0.333333333333333,0,0.833333333333333,0.333333333333333,0.833333333333333,0.166666666666667,3,120.8924897,0.061961660152615,0.663472920156337,0.107552577703331,0.025088404987902,325.466963632862,6.73313253012048,735.596385542169,2513044.28571429,159551.904761905
"226","ECO46","HUC4_13","MN","ws8430",5,0.2,0,0,0,0,0,0,0,0,0,0,250.2576005,0.039295901787326,0.843639646145514,0.006347716194259,0.00016609496299,344.563698419552,6.57236467236467,608.396011396011,2511708.02281369,-3430.15209125475
"227","ECO51","HUC4_12","MN","ws8437",9,0.666666666666667,0,0,0,0.222222222222222,0,0.222222222222222,0.222222222222222,0.777777777777778,0.333333333333333,3,296.3384976,0.031348609782394,0.807468148755562,0.019713604543453,0.010997221083322,403.758162456584,6.24227053140097,686.398550724638,2509882.2737069,70674.2456896552
"228","ECO51","HUC4_18","MN","ws8516",12,0.25,0,0,0,0,0,0.833333333333333,0.25,1,0,2,199.3410484,0.091250169307869,0.481841166644092,0.189963429500203,0.056837780486704,281.556414443368,7.04593639575972,773.819787985866,2505844.36781609,231068.505747126
"229","ECO50","HUC4_4","WI","ws8602",15,0.0666666666666667,0,0,0,0.0666666666666667,0,0,0.0666666666666667,0.266666666666667,0,2,198.3851845,0.032164697769793,0.009839947738037,0.637986099769539,0.261273522420019,317.235904342848,6.38888888888889,779.379928315412,2504555.65006075,601234.228432564
"230","ECO50","HUC4_4","WI","ws8915",5,0.6,0,0,0,0.2,0,0.4,0.6,1,0,2,47.2716067,0.035107760261975,0.357988728961998,0.212226791561953,0.336189170664839,215.075283144663,6.93676470588235,770.029411764706,2493128.89589905,625413.974763407
"231","ECO50","HUC4_16","WI","ws8927",6,0.833333333333333,0,0,0,0,0,0.833333333333333,0.5,0.666666666666667,0,2,170.3106083,0.033503493029794,0.321025819884376,0.338564951330099,0.232780578542968,366.757198306526,6.35593220338983,834.694915254237,2506222.59779338,390281.253761284
"232","ECO50","HUC4_17","WI","ws9075",10,0.7,0,0,0,0,0.2,0.6,0.4,0.9,0.1,3,230.0561971,0.017897800624369,0.013391075745839,0.626606889968625,0.313377774648108,453.740414402064,5.85184049079755,797.315950920245,2497813.79310345,475175.517241379
"233","ECO51","HUC4_12","MN","ws9190",5,0,0,0,0,0.2,0,0.8,0.2,1,0.2,3,144.5283254,0.086395536375921,0.620921992440235,0.136007273316022,0.032493290241427,333.151123270929,6.74417475728155,702.553398058252,2494938.94009217,138424.838709677
"234","ECO51","HUC4_13","MN","ws9230",5,0.6,0,0,0,0.2,0,0.4,0.8,1,0.2,3,209.2634846,0.031800098918349,0.666653764273273,0.101679461540116,0.015478571274972,374.744025157872,6.50993150684932,691.41095890411,2490666.53136531,58533.3210332103
"235","ECO51","HUC4_4","WI","ws9401",8,0,0,0,0,0,0,0,0,0.125,0,1,199.6001942,0.041361181000821,0.43508373238103,0.217785352920488,0.27549170792414,233.483382543392,6.90357142857143,784.803571428571,2486593.14285714,620098.428571429
"236","ECO51","HUC4_17","WI","ws9407",9,0.666666666666667,0,0,0,0.222222222222222,0.555555555555556,0.333333333333333,0.333333333333333,1,0.111111111111111,3,295.0019697,0.023546281042162,0.208337909573494,0.450512538898041,0.304698273232046,453.054211200377,5.93734939759036,833.638554216867,2490522.71186441,515734.213075061
"237","ECO50","HUC4_4","WI","ws9410",7,0.142857142857143,0,0,0,0,0,0,0.142857142857143,0.428571428571429,0,2,247.1796068,0.033628988800047,0.040113747250987,0.651046445580461,0.222873975036775,384.513531742753,6.20716332378223,786.412607449857,2491961.24571429,577338.171428571
"238","ECO51","HUC4_18","MN","ws9451",5,0,0,0,0,0.4,0,0.8,0,0,0,0,186.9237114,0.10960889389628,0.249902500324999,0.185807899158855,0.056318701159885,277.988225122359,7.20689655172414,786.915708812261,2484340.60103627,237262.756476684
"239","ECO51","HUC4_12","MN","ws9456",7,0.714285714285714,0,0,0,0.285714285714286,0,0.714285714285714,0,0.428571428571429,0,1,211.4423968,0.10375166002656,0.34974631388974,0.210733987128409,0.084814587802636,279.511402325363,7.15980066445183,786.93023255814,2491577.35426009,215955
"240","ECO51","HUC4_4","WI","ws9555",10,0,0,0,0,0,0,0.4,0,0,0,0,93.92760611,0.057443179640489,0.568222758805718,0.041968494883293,0.316383043961519,206.716854896822,6.97293233082707,790.887218045113,2481416.30136986,641348.835616438
"241","ECO46","HUC4_13","MN","ws9586",6,0.333333333333333,0,0.166666666666667,0,0.333333333333333,0,0.5,0.166666666666667,0,0,1,247.6007953,0.046784582279217,0.800612114338887,0.002140946232807,0.000159934862892,326.419308862833,6.80664739884393,635.575144508671,2489224.92656876,19914.2723631509
"242","ECO51","HUC4_17","WI","ws9627",10,0.9,0,0,0,0,0.3,0.8,0.7,0.9,0.1,3,251.2296105,0.019642191843636,0.110133121256412,0.565611297394893,0.282015733814805,432.9936480853,6.08461538461538,802.501424501424,2486286.13810742,475877.992327366
"243","ECO51","HUC4_17","WI","ws9679",6,0.666666666666667,0,0,0,0.5,0.5,0.833333333333333,0.666666666666667,1,0.333333333333333,3,69.68428413,0.050434602916295,0.497901248918336,0.320882896147339,0.124194402469423,424.065706591156,6.21530612244898,806.020408163265,2477385.89403974,487440.993377483
"244","ECO51","HUC4_4","WI","ws9721",5,0.4,0,0,0,0.2,0,0.8,0.4,0.8,0,2,203.8688836,0.050427995638373,0.48846685296286,0.098701665629235,0.332000123608849,223.717678903212,7.01153846153846,790.391608391608,2478978.69466515,623708.274687855
"245","ECO51","HUC4_12","MN","ws9724",5,0,0,0,0,0,0,0.4,0.2,0.6,0,2,243.2672994,0.057211141818074,0.696655900731418,0.11908752224405,0.013718243265741,343.884774928731,6.76743515850144,727.167146974063,2479559.58791209,132097.747252747
"246","ECO51","HUC4_17","WI","ws9882",6,0.666666666666667,0,0,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0.833333333333333,0,2,167.1191855,0.084787385291457,0.685467019947439,0.193033475507303,0.026000603162294,471.341270526651,5.88781512605042,847.5,2482282.57467994,540483.669985775
"247","ECO47","HUC4_13","MN","ws9939",9,0.777777777777778,0,0,0,0.222222222222222,0,0.777777777777778,0,0.888888888888889,0.333333333333333,2,229.205732,0.039050075979786,0.910952476312762,0.007656877643095,0.001829797426504,340.087073641059,6.80031055900621,693.344720496894,2476340.01206273,48076.8275030157
"248","ECO51","HUC4_14","WI","ws9944",5,0.8,0,0,0,0,0.2,0.6,0.4,0.8,0,2,298.3634946,0.058338235072319,0.35461140521545,0.281495558270365,0.284708082590531,455.209649205845,6.03429256594724,832.822541966427,2481576.19217082,448274.519572954
